"","0 h","6 h","12 h","24 h","48 h"
"ENSG00000179978",0.176100286037856,0.891964613814629,1,0.853594546457719,0.568605431858368
"ENSG00000253816",1,0.250471712658653,0.245707896010624,0.149144832040014,0.894149403661644
"ENSG00000215630",0.343840618415078,0.159941504498351,0.418398710049101,1,0.333065290903034
"ENSG00000171617",0.255816328316676,1,0.736267450254555,0.302894540626732,0.196819930346284
"ENSG00000113296",1,0.414997249405023,0.187894273419889,0.456207721534159,0.911681744909912
"ENSG00000205464",1,0.171375382345394,0.168115928849374,0.357162624095822,0.66276863692464
"ENSG00000271862",0,1,0.350350221477446,0.446591844015747,0.254990129900618
"ENSG00000251000",1,0.0904481184600691,0.26618355401151,0.323147136086696,0.565052748147289
"ENSG00000236882",1,0.0886022384914963,0.130375618291352,0.217629703895122,0.0790744370585128
"ENSG00000272021",1,0,0,0,0.161443642327797
"ENSG00000250362",0.307112831651009,1,0.408741925057021,0.446591844015747,0.148744242442027
"ENSG00000271797",0.25127413498719,1,0.62426039463254,0.162397034187544,0.162266446300394
"ENSG00000172901",0.187840305107047,0.88346971273068,1,0.849800792917907,0.363907476389355
"ENSG00000268223",0.216738813585054,0.705730243897289,1,0.0700385268888385,0.209946620993859
"ENSG00000164185",0,0.509694065036931,1,0.227625212388725,0.0758140575811157
"ENSG00000173926",0.542906239602755,0.176777452340283,0.867076274114913,1,0.578481821042112
"ENSG00000164400",0.0950587336062648,1,0.428205826250212,0.233929061151106,0.262073189064524
"ENSG00000224431",0.687681236830157,0.186598421914743,0.640673024762686,1,0.749396904531828
"ENSG00000006837",1,0.844182438960645,0.17745570267434,0.538578560144494,0.645774569311188
"ENSG00000251169",1,0,0.0734299459342095,0.635151267480748,0.601238392117313
"ENSG00000279799",0.0767782079127524,1,0.572238695079829,0.148863948005249,0.520604848547096
"ENSG00000249119",0.122845132660404,1,0.523189664072986,0.238182316808399,0.178493090930433
"ENSG00000152377",0.31325508828403,1,0.804404108512216,0.375137148973228,0.178493090930433
"ENSG00000120738",0.0334470045452747,1,0.505154144841672,0.0604901704524075,0.127689535763229
"ENSG00000113070",0.180295095198105,1,0.266800699340702,0.208853897201394,0.162804643468886
"ENSG00000272070",0.386820695716963,0.209923224654085,0.892365998776598,1,0.187349226132957
"ENSG00000261934",1,0.193817396700148,0.418288442018086,0.796326871070787,0.761091456688185
"ENSG00000253305",1,0.148006012025568,0.677558137483842,0.616917259801875,0.704481348339477
"ENSG00000251205",0.383891039563762,1,0.980980620136849,0.0744319740026245,0.0743721212210137
"ENSG00000183775",1,0.434150968608332,0,0.323147136086696,0.839506940104544
"ENSG00000249669",0.580697998683956,0,0.206096342796088,0.688053282421987,1
"ENSG00000275765",0.774263998245274,0.140061443665311,0.343493904660147,0.437852088813991,1
"ENSG00000135074",0.188455601240392,1,0.496357419040535,0.174149451135327,0.204968142695234
"ENSG00000170231",1,0.120597491280092,0.295759504457233,0.430862848115595,0.215258189770396
"ENSG00000188573",0.230334623738257,1,0.408741925057021,0.521023818018372,0.148744242442027
"ENSG00000214357",1,0.177750215408484,0.361083777615613,0.663154122751829,0.47731163818653
"ENSG00000120129",0.432936650638463,1,0.615163432360064,0.327102387422905,0.109941396587585
"ENSG00000113739",0.164213924767809,1,0.577710968901947,0.181938032551795,0.176293997407676
"ENSG00000184845",1,0.542688710760415,0.26618355401151,0.40393392010837,0.161443642327797
"ENSG00000074317",1,0.0957685960165438,0.187894273419889,0.28512982595885,0.0854701635853042
"ENSG00000251666",0.464558398947164,0.224098309864497,0.274795123728118,0.150120716164797,1
"ENSG00000286634",1,0.697742628120533,0.152104888006577,0.553966519005765,0.553521059409589
"ENSG00000213347",0.747610073872431,0.190511787353319,0.199347596054655,0.753754729358091,1
"ENSG00000146094",0.059441193222776,1,0.552021352550127,0.128055009036773,0.0191928054763906
"ENSG00000247679",0.8061711830839,1,0.367867732551318,0.0372159870013123,0.334674545494562
"ENSG00000249129",0.516175998830183,0.186748591553748,0.732786996608314,0.667203182954654,1
"ENSG00000250999",1,0.203508266535156,0.732004773531651,0.181770264048767,0.242165463491695
"ENSG00000252202",0.768437611801555,0.0926716481885329,1,0.579409631534937,0.578943712437611
"ENSG00000245317",1,0.222641522363247,0.136504386672569,0.69600921618673,0.794799469921462
"ENSG00000248367",1,0.0471903226748187,0.138878376006005,0.421496264460908,0.37904159503048
"ENSG00000131459",0.552803096971817,1,0.252252159463761,0.178636737606299,0.127495064950309
"ENSG00000272463",0.399620128126593,0.108434666063466,0.212744611918543,0.645680499633536,1
"ENSG00000261730",0,0.934439119234373,1,0.151750141592483,0
"ENSG00000137285",1,0.361792473840277,0.189286082852629,0.430862848115595,0.624248750334148
"ENSG00000153162",0.224428607744968,1,0.5575659080265,0.175583118160037,0.0572093240161644
"ENSG00000285219",1,0.465161752080356,0.532367108023019,0.484720704130044,0.0691901324261987
"ENSG00000111837",1,0.17600714943581,0.460425606938827,0.524022382843291,0.418880801715365
"ENSG00000287593",0.165368447812082,1,0.352146889279895,0.343532187704421,0.183069836851726
"ENSG00000078401",0.195027856595896,1,0.39382433655129,0.143430957202138,0.188916045145349
"ENSG00000212802",0.344117332553455,0.305588604360678,0.199850999074995,0.363929008884357,1
"ENSG00000215022",0.22104039755255,0.479824513495053,0.0784497581342064,1,0.428226802589616
"ENSG00000229931",0.52941128085147,0.258574972920574,0.0563682305083318,0.59021820030604,1
"ENSG00000286522",1,0.387634793400296,0.0760524440032884,0.484720704130044,0.761091456688185
"ENSG00000124575",0.969005379169766,0.610685744448249,0.332817155720876,1,0.0605573256187335
"ENSG00000204789",1,0.171375382345394,0.224154571799166,0.382674240102667,0.535313129823748
"ENSG00000281706",0.650216440755162,0.0784144715441432,1,0.280154107555354,0.909768690973389
"ENSG00000235109",0.800292314103661,0.21375112180271,0.153591442180965,0.440208175388064,1
"ENSG00000204681",1,0.170752522700317,0.278622037843823,0.610053471864604,0.635212835700958
"ENSG00000235238",0.172058666276728,0.280122887330621,0.183196749152078,0.333601591477327,1
"ENSG00000273340",1,0.0904481184600691,0.443639256685849,0.323147136086696,0.726496390475086
"ENSG00000243753",1,0.191537192033088,0.391446402958102,0.627285617109469,0.86894666311726
"ENSG00000214894",1,0.0556603805908118,0.0819026320035414,0.323147136086696,0.571262119006051
"ENSG00000272501",1,0.131560899578282,0.403308415168954,0.705048296916428,0.748511432610695
"ENSG00000201785",1,0.191537192033088,0.375788546839778,0.22810386076708,0.968661853966781
"ENSG00000232810",0.0484914997343699,1,0.413044471636568,0.329067674537919,0.0939437320686489
"ENSG00000284954",1,0.361792473840277,0.193588039281098,0.381901160829732,0.587067790282898
"ENSG00000225914",1,0.383074384066175,0.187894273419889,0.34215579115062,0.398860763398086
"ENSG00000202441",1,0.241194982560184,0.17745570267434,0.269289280072247,0.484330926983391
"ENSG00000235863",0.899145288284835,0.198796887783022,0.141829741279028,0.371266287289283,1
"ENSG00000225339",0.412608742098094,0.447836212595382,0.292879097034371,1,0.0666130581806069
"ENSG00000272288",0.923683366327696,0.353839436628153,0.17355481498618,0.36871754847494,1
"ENSG00000227154",0.81113371244743,0.480210663995351,0.0785128924937479,0.50040238721599,1
"ENSG00000246982",1,0.135672177690104,0.0798550662034528,0.193888281652018,0.363248195237543
"ENSG00000285888",0.0837580449957298,1,0.267540169128232,0.243595551281317,0.162266446300394
"ENSG00000124602",1,0.120597491280092,0.236607603565786,0.754009984202291,0.807218211638984
"ENSG00000287825",1,0.486548499302441,0.146859891868419,0.936012394182155,0.868455455280563
"ENSG00000272223",1,0.135672177690104,0.26618355401151,0.646294272173392,0.565052748147289
"ENSG00000181577",1,0.365484233777422,0.173834157721802,0.445151667058204,0.840165893746698
"ENSG00000271857",1,0.702303037454655,0.438419971313074,0.17107789557531,0.797721526796173
"ENSG00000153291",1,0.103818709884601,0.28701531041241,0.429926189750126,0.715967457279795
"ENSG00000249379",1,0.0493353373418559,0.193588039281098,0.220327592786384,0.308210589898521
"ENSG00000231683",1,0.260490581164999,0,0.193888281652018,0.813675957332096
"ENSG00000227885",1,0.180896236920138,0.236607603565786,0.484720704130044,0.591960021868589
"ENSG00000272316",1,0.37570756898798,0.204756580008853,0.149144832040014,0.782380728203939
"ENSG00000215190",0.244730537721898,1,0.919669331378296,0.460547839141239,0.181282045476221
"ENSG00000266680",0.122845132660404,1,0.653987080091233,0.178636737606299,0.178493090930433
"ENSG00000135298",1,0.319228653388479,0.187894273419889,0.456207721534159,0.626781199625564
"ENSG00000235174",0.275293866042764,0,0.366393498304157,0.266881273181861,1
"ENSG00000112837",0.516175998830183,0.160070221331784,0.235538677481244,0.28594422126628,1
"ENSG00000135346",0.139140966745961,0.566326738929923,1,0.134889014748874,0
"ENSG00000047936",0.325178292336363,1,0.432785567707434,0.210160867772116,0.131244919801789
"ENSG00000118523",1,0.76992065976317,0.47689980877928,0.467931495383641,0.183585773161023
"ENSG00000227954",1,0.744258803328569,0.730103462431569,0.692458148757206,0.193732370793356
"ENSG00000146411",1,0.180896236920138,0.118303801782893,0.107715712028899,0.645774569311188
"ENSG00000118515",0.215862054195598,1,0.519219774449429,0.263484431932613,0.0855398199347123
"ENSG00000171408",1,0.337672975584258,0.283929124278943,0.700152128187842,0.0322887284655594
"ENSG00000237596",1,0.361792473840277,0.0887278513371698,0.323147136086696,0
"ENSG00000237499",0.381243515152977,1,0.879499866329589,0.153997187591637,0.123098683400299
"ENSG00000118503",0.275829288551155,1,0.786003105575488,0.326576064816484,0.137103388685695
"ENSG00000227627",1,0.633136829220484,0.621094959360189,0.807867840216741,0.161443642327797
"ENSG00000285427",0.387131999122637,0.140061443665311,0.183196749152078,0.375301790411993,1
"ENSG00000272841",0.0474916749975788,1,0.151698034041781,0.0644565548063965,0.036802699160914
"ENSG00000198221",1,0.0775269586800593,0,0.207737444627162,0.276760529704795
"ENSG00000235994",1,0,0,0.207737444627162,0.138380264852397
"ENSG00000125337",1,0.322679773965652,0.316542604770444,0.157206714852987,0.261800501072103
"ENSG00000229214",0.178895528673378,0.388338335266233,1,0.173428733248552,0.303256230324463
"ENSG00000198719",1,0.238783032734583,0.170357474567366,0.368387735138834,0.329345030348706
"ENSG00000286764",1,0.814033066140622,0.0887278513371698,0.242360352065022,0.322887284655594
"ENSG00000236081",0.375680610214093,0.611632878044317,1,0.849800792917907,0.181953738194678
"ENSG00000198286",1,0.9711271666239,0.112077285899583,0.204092928054756,0.764733042605354
"ENSG00000215045",1,0.0339180444225259,0.0998188327543161,0.363540528097533,0.454060244046929
"ENSG00000183742",0.398449132045251,0.154452746980888,1,0.579409631534937,0.303256230324463
"ENSG00000105855",0.203332289033401,0.168146495682286,1,0.290984807589711,0.121927762707774
"ENSG00000232949",0.49437675338943,1,0.334968992241851,0.23963464800845,0.0435349002269348
"ENSG00000136244",0.335280793948475,1,0.633313401245962,0.256634553284205,0.0495372632887963
"ENSG00000235859",1,0.452240592300346,0.621094959360189,0.121180176032511,0.847579122220934
"ENSG00000281404",0.910898821465028,0.197733802821615,0.452603733199253,0.883063036263512,1
"ENSG00000164619",0.487767438504544,1,0.750161650692885,0.420321735544233,0.104995935841431
"ENSG00000136250",1,0.191537192033088,0.271402839384284,0.0950432753196165,0.0569801090568695
"ENSG00000235314",1,0.0571251274484647,0.224154571799166,0.612278784164267,0.66276863692464
"ENSG00000146677",0.158823384255441,0.143652762733652,0.479129959320821,0.256616608828713,1
"ENSG00000286315",0.721047517789327,1,0.213256656551489,0.155336293570695,0.116408537563326
"ENSG00000146666",0.433571056448484,1,0.865571135414867,0.157620650829087,0.577477647127871
"ENSG00000152926",0.16751608999146,1,0,0.487191102562633,0.24339966945059
"ENSG00000205578",0.368535397981211,1,0.735735465102637,0.178636737606299,0.624725818256515
"ENSG00000009950",1,0.0723584947680553,0.0709822810697359,0.0646294272173392,0.322887284655594
"ENSG00000176428",1,0.0919811374170195,0.252648797027873,0.54222994021327,0.820899876243035
"ENSG00000225969",0.172058666276728,0.186748591553748,0.366393498304157,0.0834003978693317,1
"ENSG00000189143",0.66457659849386,0.182079876764904,0.254185489448509,0.425342029133592,1
"ENSG00000165171",1,0.248998349643014,0.194157415867219,0.268022036401319,0.871795668570103
"ENSG00000205583",1,0.667924567089741,0.0819026320035414,0.447434496120041,0.894149403661644
"ENSG00000243566",1,0.490170448428762,0.171731325168716,0.469084552383914,0.718684601330193
"ENSG00000135205",0.629482925402662,0.409935932678958,0.160855682182313,0.244098725471215,1
"ENSG00000135218",1,0.127691461355392,0.501051395786371,0.741337547493009,0.227920436227478
"ENSG00000230196",0.708721919194637,1,0.603680381622676,0.274825750163537,0.0686511888193973
"ENSG00000287672",0.658098924966449,1,0.420420265772935,0.191396504578177,0.509980259801237
"ENSG00000244055",0.737070795962423,1,0.0653987080091233,0.238182316808399,0.118995393953622
"ENSG00000105825",0.40022792281331,0.892378326529756,1,0.767496048914581,0.159504900365464
"ENSG00000236453",0.879459472455163,1,0.62426039463254,0.365393326921975,0.121699834725295
"ENSG00000244219",1,0.542688710760415,0.332729442514387,0.181770264048767,0.181624097618772
"ENSG00000185955",1,0.232580876040178,0.152104888006577,0.623212333881486,0.968661853966781
"ENSG00000274272",1,0.339180444225259,0.26618355401151,0.181770264048767,0.484330926983391
"ENSG00000106336",1,0.155053917360119,0.380262220016442,0.415474889254324,0.761091456688185
"ENSG00000224729",0.737394284043118,0.0800351106658918,0.39256446246874,0.14297211063314,1
"ENSG00000236305",1,0.155053917360119,0.659121181361833,0.692458148757206,0.553521059409589
"ENSG00000169894",1,0.140048699551075,0.103038795101229,0.187633820953566,0.0937414697387208
"ENSG00000205277",0.436423497609329,1,0.361413912681997,0.211543505060091,0.117429665085811
"ENSG00000106366",0.122261391269726,1,0.254481772981647,0.103434506639339,0.141990280008018
"ENSG00000167011",1,0.0285625637242324,0,0.178581312047911,0.127455507100892
"ENSG00000285437",1,0.457001019587718,0.168115928849374,0.561255552150578,0.509822028403569
"ENSG00000105808",1,0.166981141772435,0.286659212012395,0.522006912140048,0.558843377288528
"ENSG00000128606",1,0.465161752080356,0.152104888006577,0.184655506335255,0.50739430445879
"ENSG00000189056",0.130620141056632,1,0.859289353335063,0.303004086572709,0.31179805757468
"ENSG00000197258",0.516175998830183,0.140061443665311,0.480891466524206,0.562952685617989,1
"ENSG00000243797",0.0752113057104513,1,0.680680430299038,0.127597669718785,0.18213580707187
"ENSG00000267052",0.0708721919194637,1,0.251533492342782,0.137412875081768,0.183069836851726
"ENSG00000286013",0.0575836559345643,1,0.35253991036168,0.0209339926882381,0.0348619318223502
"ENSG00000250474",0.341527827467358,0.741373185508263,1,0.579409631534937,0.0827062446339444
"ENSG00000287186",1,0.452240592300346,0.0887278513371698,0.565507488151718,0.484330926983391
"ENSG00000173114",0.139140966745961,0.339796043357954,1,0.843056342180464,0.404341640432617
"ENSG00000231210",0.256145870600518,0.185343296377066,1,0.248318413514973,0.413531223169722
"ENSG00000106025",0.848257715844322,0.376886456541393,1,0.945766727530618,0.142551784325056
"ENSG00000205085",0.0498020808082718,1,0.450720825468282,0.120700498382634,0.096482751854288
"ENSG00000272899",0.16751608999146,1,0.267540169128232,0.108264689458363,0.135222038583661
"ENSG00000158457",1,0.339180444225259,0.532367108023019,0.787671144211322,0.181624097618772
"ENSG00000285106",0.268723727694633,1,0.572238695079829,0.186079935006561,0.557790909157603
"ENSG00000198074",0.153065820247787,1,0.441389043671798,0.0865598675302087,0.563612369125382
"ENSG00000272941",0.22104039755255,0.479824513495053,0.313799032536826,1,0.142742267529872
"ENSG00000181072",0.4025149395151,0.776676670532466,1,0.867143666242762,0.129966955853341
"ENSG00000157680",0.629206777041093,1,0.78956976742722,0.708011460024965,0.152372150794272
"ENSG00000105929",0.147414159192485,1,0.863262945720427,0.571637560340156,0.321287563674779
"ENSG00000282939",0.429800773018848,0.746393687658971,0.640673024762686,1,0
"ENSG00000170379",0.164708557756966,1,0.789168767037465,0.31436073936304,0.22934866432402
"ENSG00000253882",0.0837580449957298,1,0.713440451008618,0.405992585468861,0.162266446300394
"ENSG00000181444",1,0.0483583999687498,0.0579805761213189,0.148775661663677,0.532284484110459
"ENSG00000204934",0.349470335082878,0.189653605595137,1,0.465837643958321,0.232731525597844
"ENSG00000055118",1,0.31355347732824,0.0709822810697359,0.226202995260687,0.52738256493747
"ENSG00000287865",0.383891039563762,1,0.572238695079829,0.148863948005249,0.297488484884055
"ENSG00000204876",0.230334623738257,1,0.899232235125445,0.0744319740026245,0.371860606105068
"ENSG00000231419",1,0.95513213093833,0.873082057157751,0.562276016790851,0.0678063297776747
"ENSG00000106018",1,0.434150968608332,0.340714949134732,0.310221250643228,0
"ENSG00000228459",0.242711024763585,0.263433066232578,0.0646056831693465,1,0.470209822451343
"ENSG00000046653",0.354360959597319,1,0.83006052473118,0.687064375408842,0.137302377638795
"ENSG00000126010",0.16751608999146,1,0.178360112752154,0.324794068375089,0.649065785201574
"ENSG00000259977",0.029720596611388,1,0.411378969734808,0.057624754066548,0.0287892082145859
"ENSG00000147041",0.0859557779548015,1,0.729300461034684,0.322900225410803,0.16652416646571
"ENSG00000228232",0.172058666276728,0.186748591553748,0.219836098982494,0.216841034460262,1
"ENSG00000235587",0.322609999268864,0.140061443665311,0.274795123728118,0.187650895205996,1
"ENSG00000158423",0.938501816054878,0.458382906541017,0.199850999074995,0.545893513326535,1
"ENSG00000284391",1,0.166981141772435,0.163805264007083,0.22371724806002,0.223537350915411
"ENSG00000196338",0.287918279672821,1,0.245245155034212,0.0837359707529526,0.195226818205161
"ENSG00000147174",0.177180479798659,1,0.41503026236559,0.17176609385221,0.137302377638795
"ENSG00000179300",0.26323956998658,1,0.980980620136849,0.318994174296962,0
"ENSG00000230781",0.317391340075457,0.258367045728105,0.168968709827522,1,0.768612209776233
"ENSG00000179031",0.144492542390036,0.470486829264859,1,0.350192634444193,0.209946620993859
"ENSG00000182489",0.171805157110104,0.708599066026953,1,0.421939418086417,0.343936944148476
"ENSG00000182574",0.0863754839018464,1,0.858358042619743,0.362855873262795,0.223116363663041
"ENSG00000102385",0.343840618415078,0.186598421914743,0.411861230204584,1,0.416331613628793
"ENSG00000198932",0.307112831651009,1,0.39239224805474,0.178636737606299,0.237990787907244
"ENSG00000102409",1,0.633136829220484,0.17745570267434,0.727081056195066,0.484330926983391
"ENSG00000204065",1,0.271344355380207,0.212946843209208,0.43624863371704,0.193732370793356
"ENSG00000231728",0.789445645269691,0.065911267607205,0.258630704685287,0.588708690842341,1
"ENSG00000126016",1,0.141570968024456,0.115731980005004,0.379346638014817,0.421157327811644
"ENSG00000268104",0.56352091532114,0.543673669372726,1,0.242800226547973,0.181953738194678
"ENSG00000203650",1,0.211045609740161,0.0591519008914466,0.484720704130044,0.726496390475086
"ENSG00000187808",1,0.0834905708862177,0.655221056028331,0.745724160200068,0.894149403661644
"ENSG00000287024",0.391581792216001,0.231825837790859,0.151611102746548,0.241573566242202,1
"ENSG00000147257",0,0,0,0,1
"ENSG00000196972",1,0.16959022211263,0.399275331017264,0.484720704130044,0.211894780555233
"ENSG00000178947",1,0.103369278240079,0.101403258671051,0.0461638765838137,0.138380264852397
"ENSG00000234062",0.810481457692685,0.159941504498351,0.196124395335516,1,0.749396904531828
"ENSG00000241489",1,0.814033066140622,0.17745570267434,0.0807867840216741,0.484330926983391
"ENSG00000241769",1,0.542688710760415,0,0.727081056195066,0.484330926983391
"ENSG00000183479",0.14547449920311,1,0.51630558954571,0.0940193355822626,0.0469718660343244
"ENSG00000067842",0.368535397981211,1,0.0653987080091233,0.119091158404199,0.356986181860866
"ENSG00000130829",1,0.180896236920138,0.443639256685849,0.727081056195066,0.282526374073645
"ENSG00000273769",1,0.180896236920138,0,0.40393392010837,0.645774569311187
"ENSG00000285018",0.68823466510691,0.186748591553748,0.183196749152078,0.583802785085322,1
"ENSG00000253880",1,0.0964779930240738,0.189286082852629,0.129258854434678,0.322887284655594
"ENSG00000275591",1,0.301493728200231,0.118303801782893,0.323147136086696,0.430516379540792
"ENSG00000248896",0.0552471485608961,0.299820038257018,1,0.107117747006459,0.107031610702752
"ENSG00000269918",0.238043505056593,0.34448939430414,0.0844843549137608,1,0.384306104888117
"ENSG00000280273",0.162589146168182,1,0.923275877775858,0.998264121917553,0.629975615048587
"ENSG00000186523",0.418790224978649,1,0.401310253692347,0.527790361109519,0.141983140512844
"ENSG00000250794",0.307112831651009,1,0.326993540045616,0,0.223116363663041
"ENSG00000003987",0.281520095680092,1,0.626737618420765,0.421781186014872,0.19832565658937
"ENSG00000253671",0.141744383838927,1,0.83006052473118,0.0687064375408842,0.343255944096986
"ENSG00000147408",0.863425789555981,1,0.933332990015917,0.737514530974577,0.135144768847328
"ENSG00000253270",0.592289032469804,1,0.630630398659403,0.446591844015747,0
"ENSG00000168481",1,0.173660387443333,0.0425893686418415,0.0775553126608071,0.0387464741586713
"ENSG00000261026",0,1,0.178360112752154,0,0.0811332231501968
"ENSG00000179388",0.0614225663302019,1,0.222355607231019,0.0952729267233594,0.0237990787907244
"ENSG00000245025",0.0708721919194637,1,0.377300238514173,0.412238625245305,0.343255944096986
"ENSG00000253930",0,0.335877159446537,0.4942334762455,1,0.0999195872709103
"ENSG00000159167",0.414349439335921,1,0.615334229794898,0.385343795142956,0.17530863047925
"ENSG00000221818",1,0.1302452905825,0.127768105925525,0.581664844956053,0.581197112380069
"ENSG00000120915",1,0.180896236920138,0.26618355401151,0.161573568043348,0.807218211638984
"ENSG00000168079",1,0.0471903226748187,0.27775675201201,0.168598505784363,0.0421157327811644
"ENSG00000246339",1,0.127691461355392,0.501051395786371,0.855389477876549,0.569801090568695
"ENSG00000280147",0.0921338494953028,1,0.58858837208211,0.0893183688031494,0.223116363663041
"ENSG00000279041",0,0.278014944565599,1,0.082772804504991,0
"ENSG00000172733",1,0.0723584947680553,0.0709822810697359,0.323147136086696,0.0645774569311188
"ENSG00000157168",0.562970525142928,0.999333194069897,1,0.623134737974995,0.193073556435123
"ENSG00000156675",1,0.187970391436568,0.309308263879296,0.389942912819701,0.243518343176007
"ENSG00000197140",0.502548269974379,1,0.535080338256463,0.811985170937722,0.162266446300394
"ENSG00000176907",1,0.0986706746837118,0.290382058921647,0.235016098972143,0.0587067790282898
"ENSG00000169122",1,0.446920114743871,0.125262848946593,0.456207721534159,0.170940327170608
"ENSG00000222898",0.76068041932869,0.707678873256307,0.17355481498618,0.57941329046062,1
"ENSG00000147576",1,0.542688710760415,0.354911405348679,0.0807867840216741,0.807218211638984
"ENSG00000104321",0.368972027888842,0.800947816486606,1,0.422732537293347,0.0649834779266706
"ENSG00000137558",1,0.120597491280092,0.17745570267434,0.430862848115595,0.53814547442599
"ENSG00000253898",1,0.246374015928041,0.169834905626975,0.321164638319293,0.493244993124189
"ENSG00000132561",0.670064359965839,1,0.0891800563760772,0.162397034187544,0.486799338901181
"ENSG00000164932",0.182033268572689,0.987873998372167,0.969085247540197,1,0.176328683419254
"ENSG00000184374",1,0.182469247675966,0.185171168008007,0.33438703647232,0.303233276024384
"ENSG00000170961",0.264150429056784,0.509694065036931,1,0.796688243360538,0.199011901150429
"ENSG00000253227",0.0921338494953028,1,0.294294186041055,0.111647961003937,0.0669349090989123
"ENSG00000254166",0.0837580449957298,1,0.289835183222251,0.142097404914101,0.0405666115750984
"ENSG00000136997",0.174257180131961,1,0.523716011823563,0.165337825551102,0.149043526632052
"ENSG00000280543",1,0.723584947680553,0.354911405348679,0.0646294272173392,0.322887284655594
"ENSG00000155926",1,0.397971721224304,0.887278513371698,0.904811981042749,0.129154913862238
"ENSG00000280303",0.0691003871214771,1,0.58858837208211,0.223295922007874,0.0669349090989123
"ENSG00000184489",1,0.193817396700148,0.0760524440032884,0.103868722313581,0.380545728344093
"ENSG00000255050",0.307112831651009,1,0.653987080091233,0.297727896010498,0.162266446300394
"ENSG00000261150",0,1,0.25967134062446,0.0262701084715145,0.0524979679207156
"ENSG00000288096",0.172750967803693,1,0.551801598826978,0.111647961003937,0
"ENSG00000227473",0,1,0.178360112752154,0.405992585468861,0.0811332231501968
"ENSG00000261587",0.141744383838927,1,0.679140429325511,0.137412875081768,0
"ENSG00000167701",1,0.678360888450519,0.399275331017264,0.181770264048767,0.605413658729238
"ENSG00000137033",1,0.180896236920138,0.26618355401151,0.888654624238414,0.161443642327797
"ENSG00000285103",0.68823466510691,0.74699436621499,0.183196749152078,0.166800795738663,1
"ENSG00000230074",0.871046998025933,0.0700307218326553,0.206096342796088,0.437852088813991,1
"ENSG00000288586",1,0.271344355380207,0.26618355401151,0.161573568043348,0.0807218211638984
"ENSG00000137098",0.929116797894329,0.39217204226287,0.164877074236871,0.400321909772792,1
"ENSG00000106714",0.687681236830157,0.223918106297691,0.146439548517185,1,0.399678349083641
"ENSG00000276462",0.121355512381792,0.526866132465156,0.387634099016079,1,0.235104911225671
"ENSG00000083067",0.889568202023614,1,0.507403769036301,0.492791000293238,0.16926068967541
"ENSG00000172159",0.14547449920311,1,0.464675030591139,0.188038671164525,0.375774928274596
"ENSG00000269994",1,0.361792473840277,0.152104888006577,0.600130395589579,0.691901324261987
"ENSG00000234575",0.68823466510691,0.0933742957768738,0.183196749152078,0.583802785085322,1
"ENSG00000234460",1,0.361792473840277,0.780805091767094,0.129258854434678,0.774929483173425
"ENSG00000224945",1,0.271344355380207,0.0887278513371698,0.40393392010837,0.0807218211638984
"ENSG00000229694",0.773641391433926,0.489820857526199,0.343217691837153,1,0.187349226132957
"ENSG00000159712",0.502548269974379,1,0.713440451008618,0,0.324532892600787
"ENSG00000254876",0.140662071169805,0.966919095376394,0.998451467162627,1,0.317925959498351
"ENSG00000119514",1,0.105890480148374,0.311629526647621,0.307383861155638,0.236258988772386
"ENSG00000204291",0.645701048805473,0.732685218490588,1,0.45525042477745,0.0852908147787552
"ENSG00000119508",0.260378270312812,1,0.472211168078297,0.296803275215434,0.18015607003848
"ENSG00000231528",0.0626134350356822,0.203877626014772,1,0.424900396458954,0.303256230324463
"ENSG00000148225",1,0.135672177690104,0.399275331017264,0.444327312119207,0.242165463491695
"ENSG00000056558",0.156533587589206,0.594643075876419,1,0.867143666242762,0.184119854125567
"ENSG00000106804",0.516175998830183,0.210092165497966,0,0.125100596803998,1
"ENSG00000235865",1,0.457001019587718,0.168115928849374,0.510232320136889,0.713750839764997
"ENSG00000261534",0.709741998391501,0.980430105657175,0.755686590252324,0.125100596803998,1
"ENSG00000044574",0.209078212930411,0.475506105989737,1,0.334433573096065,0.167218383490061
"ENSG00000160401",0.614225663302019,1,0.915581912127726,0.655001371223096,0.178493090930433
"ENSG00000095370",1,0,0,0.181770264048767,0.847579122220934
"ENSG00000167103",1,0.253254731688194,0.16562532249605,0.506263846535824,0.699589116753786
"ENSG00000234771",0.307112831651009,1,0.457790956063863,0.198485264006999,0.218158222248307
"ENSG00000167157",1,0.108537742152083,0.479130397220717,0.775553126608071,0.242165463491695
"ENSG00000148344",1,0.0986706746837118,0.0483970098202745,0.440655185572768,0.0880601685424347
"ENSG00000148288",1,0.135672177690104,0.399275331017264,0.646294272173392,0.887940032802883
"ENSG00000175164",1,0.17600714943581,0.316542604770444,0.262011191421646,0.628321202573047
"ENSG00000260190",0.307112831651009,1,0.408741925057021,0.223295922007874,0.148744242442027
"ENSG00000176884",1,0.217075484304166,0.585603818825321,0.193888281652018,0.387464741586713
"ENSG00000188747",0.50142811314932,0.128056177065427,0.0942154709924975,0.171566532759768,1
"ENSG00000188833",1,0.0542688710760415,0,0.0969441408260089,0.435897834285052
"ENSG00000255026",1,0,0,0.161573568043348,0.565052748147289
"ENSG00000254910",0.97801768199403,0.235892957752102,0.17355481498618,0.31604361297852,1
"ENSG00000251661",0.65201178799602,0.176919718314077,0.347109629972359,0.31604361297852,1
